Unnamed: 0	transcript	name	gene	n_readlength	maxmean_readlength	sigma_readlength	prop_readlength	min_readlength	n_polyA	maxmean_polyA	sigma_polyA	prop_polyA	min_polyA	t5	transcript_id	hist5p	hist3p
362	ENSMUST00000021277	Aurkb	ENSMUSG00000020897	52.0	1918.56484533335	75.7205217504108	0.58051781629022	232.0	42.0	167.372278919049	67.1234950673398	0.55351152491439	19.17	4.9850892753799698	ENSMUST00000021277	0.4230769230769231,0.038461538461538464,0.019230769230769232,0.09615384615384616,0.057692307692307696,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.019230769230769232,0.9423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363	ENSMUST00000021311	Kif18b	ENSMUSG00000051378	27.0	2145.60833419437	786.242566988554	0.519025907307561	353.0	22.0	198.955638610847	84.8613051201641	0.49998420393496	4.32	0.97092280918409302	ENSMUST00000021311	0.07407407407407407,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364	ENSMUST00000021314	Nmt1	ENSMUSG00000020936	173.0	1655.89215509213	668.824464905098	0.478727018459008	167.0	127.0	141.457994055614	78.9372736519398	0.54435478558827	2.45	4.45229902428449	ENSMUST00000021314	0.3063583815028902,0.10404624277456648,0.15028901734104047,0.24855491329479767,0.011560693641618497,0.023121387283236993,0.03468208092485549,0.023121387283236993,0.06936416184971098,0.028901734104046242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.005780346820809248,0.017341040462427744,0.7745664739884393,0.0,0.0,0.0,0.0,0.2023121387283237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365	ENSMUST00000021333	Foxg1	ENSMUSG00000020950	140.0	1328.42823392224	500.509193587648	0.531749402011768	266.0	102.0	151.200268061617	70.3722598767209	0.522334723932909	4.89	0.391680626890963	ENSMUST00000021333	0.007142857142857143,0.0,0.007142857142857143,0.09285714285714286,0.08571428571428572,0.09285714285714286,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.014285714285714285,0.9785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366	ENSMUST00000021347	Sel1l	ENSMUSG00000020964	47.0	2336.4993818639	1604.13115415133	0.596146231392849	192.0	36.0	195.679671149982	89.1564292533715	0.552082114184966	28.53	6.84795744874428	ENSMUST00000021347	0.10638297872340426,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.1276595744680851,0.10638297872340426,0.0425531914893617,0.14893617021276595,0.1276595744680851,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0425531914893617,0.0,0.0,0.0,0.0,0.14893617021276595,0.19148936170212766,0.02127659574468085,0.0,0.5957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367	ENSMUST00000021362	Klhdc2	ENSMUSG00000020978	147.0	1715.15088733141	45.009891520009	0.691052162301905	189.0	97.0	177.614579740405	91.2085640693245	0.544862449268557	12.48	8.4226724999347908	ENSMUST00000021362	0.3401360544217687,0.08163265306122448,0.06802721088435375,0.10204081632653061,0.11564625850340136,0.10204081632653061,0.11564625850340136,0.06802721088435375,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.013605442176870748,0.0,0.006802721088435374,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368	ENSMUST00000021380	Trappc6b	ENSMUSG00000020993	77.0	1100.55107749599	336.254521841156	0.481582070700399	290.0	48.0	187.48649221878	88.9613733633144	0.55392336511668	24.83	2.2633241664386499	ENSMUST00000021380	0.2857142857142857,0.09090909090909091,0.07792207792207792,0.07792207792207792,0.11688311688311688,0.12987012987012986,0.11688311688311688,0.09090909090909091,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.025974025974025976,0.935064935064935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369	ENSMUST00000021405	Polr2h	ENSMUSG00000021018	87.0	834.607019587561	50.3097313134733	0.296579674607734	290.0	67.0	142.333199062353	59.7435639488308	0.487595555316906	6.61	3.2309043548568801	ENSMUST00000021405	0.011494252873563218,0.28735632183908044,0.5287356321839081,0.05747126436781609,0.022988505747126436,0.04597701149425287,0.011494252873563218,0.022988505747126436,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.9885057471264368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370	ENSMUST00000021412	Psma6	ENSMUSG00000021024	458.0	1018.38995659165	39.551584429362	0.496052762696836	199.0	368.0	135.181963496622	54.5218820570378	0.504095537381536	2.44	9.9878647164953502	ENSMUST00000021412	0.4170305676855895,0.15502183406113537,0.06550218340611354,0.048034934497816595,0.06331877729257641,0.08078602620087336,0.07423580786026202,0.056768558951965066,0.039301310043668124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.9912663755458515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371	ENSMUST00000021413	Nfkbia	ENSMUSG00000021025	57.0	1570.36625198272	20.5110683627913	0.740849119624238	190.0	45.0	119.955459130367	56.4937930105515	0.528196199011826	1.88	0.1	ENSMUST00000021413	0.3508771929824561,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.05263157894736842,0.24561403508771928,0.12280701754385964,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.9824561403508771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372	ENSMUST00000021424	Sptlc2	ENSMUSG00000021036	91.0	1782.53823112315	725.701851451243	0.502865605178571	299.0	64.0	172.901301057313	63.2107455803832	0.525215871329955	4.54	3.6121674274057001	ENSMUST00000021424	0.34065934065934067,0.21978021978021978,0.1978021978021978,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.01098901098901099,0.04395604395604396,0.054945054945054944,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.01098901098901099,0.02197802197802198,0.7032967032967034,0.01098901098901099,0.04395604395604396,0.01098901098901099,0.0,0.0,0.1978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373	ENSMUST00000021428	Snw1	ENSMUSG00000021039	74.0	1516.21500949721	568.829277815648	0.520627236629908	170.0	58.0	150.980655959412	59.6031504063324	0.553670955903031	22.03	1.44911108305556	ENSMUST00000021428	0.1891891891891892,0.02702702702702703,0.04054054054054054,0.10810810810810811,0.14864864864864866,0.13513513513513514,0.12162162162162163,0.12162162162162163,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0945945945945946,0.8648648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374	ENSMUST00000021450	Sgpp1	ENSMUSG00000021054	114.0	1829.37286039882	907.406209571912	0.544100106190256	158.0	83.0	155.03302298934	72.103338776553	0.500178325819974	18.0	0.87067372045060298	ENSMUST00000021450	0.05309734513274336,0.05309734513274336,0.05309734513274336,0.02654867256637168,0.10619469026548672,0.05309734513274336,0.11504424778761062,0.19469026548672566,0.24778761061946902,0.09734513274336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.9911504424778761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375	ENSMUST00000021467	Sav1	ENSMUSG00000021067	79.0	1774.0530488691	599.793460575106	0.533520785883094	188.0	65.0	160.248988938309	68.5875875184782	0.513094736686406	3.62	2.28954632783483	ENSMUST00000021467	0.24324324324324326,0.02702702702702703,0.0945945945945946,0.17567567567567569,0.08108108108108109,0.06756756756756757,0.04054054054054054,0.13513513513513514,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.17567567567567569,0.013513513513513514,0.02702702702702703,0.0,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376	ENSMUST00000021479	Actr10	ENSMUSG00000021076	187.0	1484.60174880644	267.258880175341	0.622832321566314	227.0	142.0	161.048303390221	75.0320246098762	0.532695995477903	1.93	7.08388452916037	ENSMUST00000021479	0.5066666666666667,0.18,0.16666666666666666,0.11333333333333333,0.02,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.006666666666666667,0.8866666666666667,0.006666666666666667,0.07333333333333333,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377	ENSMUST00000021514	Ppm1a	ENSMUSG00000021096	101.0	1677.78683151062	630.488537591106	0.506188256249395	140.0	78.0	188.019864671522	86.5459181706564	0.543881322900865	10.15	1.8344259933932401	ENSMUST00000021514	0.25742574257425743,0.2871287128712871,0.3465346534653465,0.06930693069306931,0.0,0.019801980198019802,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.019801980198019802,0.009900990099009901,0.900990099009901,0.0297029702970297,0.0,0.0,0.009900990099009901,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378	ENSMUST00000021530	Hif1a	ENSMUSG00000021109	77.0	2108.08660505575	1173.21715417017	0.548299339019772	195.0	43.0	211.809141461716	56.7772957074431	0.531452622833304	20.0	1.9769578200199001	ENSMUST00000021530	0.07792207792207792,0.03896103896103896,0.012987012987012988,0.09090909090909091,0.05194805194805195,0.06493506493506493,0.19480519480519481,0.3116883116883117,0.14285714285714285,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532467532467533,0.23376623376623376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379	ENSMUST00000021552	Zfp36l1	ENSMUSG00000021127	122.0	1521.02626554449	809.163220709416	0.565224309591759	256.0	88.0	197.223926290223	101.479015346218	0.541833521044215	9.74	0.1	ENSMUST00000021552	0.07377049180327869,0.01639344262295082,0.02459016393442623,0.06557377049180328,0.05737704918032787,0.06557377049180328,0.12295081967213115,0.22131147540983606,0.29508196721311475,0.05737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.00819672131147541,0.0,0.00819672131147541,0.0,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380	ENSMUST00000021595	Psmc1	ENSMUSG00000021178	507.0	1565.78537985651	33.370658881931	0.65515609495616	178.0	384.0	134.169989612928	60.9847811889702	0.521216756651396	6.19	10.7801612267079	ENSMUST00000021595	0.3826429980276134,0.05719921104536489,0.05719921104536489,0.0631163708086785,0.07297830374753451,0.08875739644970414,0.13806706114398423,0.07889546351084813,0.05917159763313609,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0019723865877712033,0.9960552268244576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381	ENSMUST00000021649	Acot2	ENSMUSG00000021226	18.0	1148.59675501993	490.53666247959	0.553788249912994	370.0	14.0	154.357409890544	27.4659012236092	0.551821739040182	30.16	0.32329621482604498	ENSMUST00000021649	0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382	ENSMUST00000021668	Npc2	ENSMUSG00000021242	848.0	1153.00496924955	343.260718445825	0.405168052191068	159.0	652.0	132.541100285662	57.284744777712	0.494660351021905	1.64	16.089573043728699	ENSMUST00000021668	0.4846698113207547,0.1509433962264151,0.20636792452830188,0.1320754716981132,0.003537735849056604,0.00589622641509434,0.00589622641509434,0.0047169811320754715,0.003537735849056604,0.0023584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0011792452830188679,0.01061320754716981,0.014150943396226415,0.9316037735849056,0.0011792452830188679,0.0,0.0,0.0,0.041273584905660375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383	ENSMUST00000021761	Trim27	ENSMUSG00000021326	49.0	2112.32612097653	32.4759584188645	0.685041488872405	208.0	34.0	199.397084215942	40.1628183142374	0.634605602320654	13.75	0.88727997649833601	ENSMUST00000021761	0.32653061224489793,0.14285714285714285,0.12244897959183673,0.20408163265306123,0.1836734693877551,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384	ENSMUST00000021787	Tfap2a	ENSMUSG00000021359	37.0	1719.99396523013	859.157616347763	0.546061261568519	216.0	26.0	150.470749745349	48.9173807989339	0.551835586517727	11.29	0.59933053494483401	ENSMUST00000021787	0.08108108108108109,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.13513513513513514,0.1891891891891892,0.02702702702702703,0.10810810810810811,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,0.1891891891891892,0.32432432432432434,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385	ENSMUST00000021794	Nedd9	ENSMUSG00000021365	15.0	2646.3647367906	653.811004785425	0.597407841531705	388.0	13.0	159.081913583834	59.6551458483342	0.55981665012161	9.52	0.145954284294355	ENSMUST00000021794	0.0,0.0,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386	ENSMUST00000021832	Wrnip1	ENSMUSG00000021400	42.0	1655.19616620311	587.593094590964	0.554487397740452	236.0	29.0	156.906145035461	78.2574186270901	0.543174924307542	21.62	3.3579098851509799	ENSMUST00000021832	0.047619047619047616,0.023809523809523808,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.09523809523809523,0.2619047619047619,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387	ENSMUST00000021864	Ssr1	ENSMUSG00000021427	252.0	1573.3484545699	791.028754723079	0.557663220761061	223.0	181.0	143.91801991894	71.5227196885198	0.516609105066179	3.89	2.8677003978408599	ENSMUST00000021864	0.34523809523809523,0.26587301587301587,0.3412698412698413,0.011904761904761904,0.007936507936507936,0.003968253968253968,0.0,0.003968253968253968,0.0,0.01984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.003968253968253968,0.17063492063492064,0.7301587301587301,0.04365079365079365,0.011904761904761904,0.015873015873015872,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388	ENSMUST00000021903	Gadd45g	ENSMUSG00000021453	33.0	1125.21419259742	20.3494132672185	0.507466371226497	192.0	26.0	187.542320583764	43.1624880968625	0.457205255368908	32.61	0.1	ENSMUST00000021903	0.5151515151515151,0.12121212121212122,0.0,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389	ENSMUST00000021918	Ror2	ENSMUSG00000021464	15.0	1782.2265326211	822.274280288877	0.534512023994263	296.0	12.0	129.809905036665	32.6668801666445	0.447680951211183	27.6	0.98005558497836298	ENSMUST00000021918	0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390	ENSMUST00000021920	Sptlc1	ENSMUSG00000021468	40.0	1525.33806490144	700.166571434017	0.547406588691407	237.0	30.0	155.567016545834	67.4073872118266	0.532889230451223	21.44	5.12157193089232	ENSMUST00000021920	0.075,0.025,0.025,0.075,0.075,0.1,0.125,0.3,0.125,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391	ENSMUST00000021930	Sfxn1	ENSMUSG00000021474	121.0	1472.30745848223	822.615778728163	0.573458410530776	184.0	89.0	172.599261449827	91.0319578841218	0.566655426352478	15.84	5.6480779920296804	ENSMUST00000021930	0.05785123966942149,0.04132231404958678,0.04132231404958678,0.05785123966942149,0.049586776859504134,0.10743801652892562,0.1322314049586777,0.18181818181818182,0.17355371900826447,0.15702479338842976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.0,0.008264462809917356,0.0,0.01652892561983471,0.9504132231404959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392	ENSMUST00000021933	Ctsl	ENSMUSG00000021477	990.0	1435.78415115286	58.1357192216613	0.611574234005142	94.0	704.0	153.973697280087	53.8881996032001	0.481463005995455	3.72	8.2501038658375201	ENSMUST00000021933	0.44343434343434346,0.1101010101010101,0.09797979797979799,0.12626262626262627,0.12121212121212122,0.08080808080808081,0.01717171717171717,0.00202020202020202,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0030303030303030303,0.00101010101010101,0.00202020202020202,0.0,0.0030303030303030303,0.006060606060606061,0.20505050505050504,0.7727272727272727,0.0,0.007070707070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393	ENSMUST00000021940	Lman2	ENSMUSG00000021484	186.0	1566.75568898841	903.808515693176	0.583901572757529	195.0	131.0	150.501310224386	70.3167515742552	0.519877178492464	5.73	3.6331796052612799	ENSMUST00000021940	0.27419354838709675,0.13440860215053763,0.13440860215053763,0.043010752688172046,0.04838709677419355,0.053763440860215055,0.08064516129032258,0.0913978494623656,0.08602150537634409,0.053763440860215055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.005376344086021506,0.0,0.4731182795698925,0.010752688172043012,0.0,0.08064516129032258,0.043010752688172046,0.005376344086021506,0.3817204301075269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394	ENSMUST00000021990	Ptdss1	ENSMUSG00000021518	65.0	1554.75653609361	704.655840409344	0.546800841575907	267.0	51.0	171.987739756687	80.7260388550481	0.553924305749502	18.38	3.3287565977664002	ENSMUST00000021990	0.0,0.09230769230769231,0.07692307692307693,0.03076923076923077,0.09230769230769231,0.24615384615384617,0.2,0.23076923076923078,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076923076923077,0.8769230769230769,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395	ENSMUST00000022060	Pdcd6	ENSMUSG00000021576	108.0	1127.72473001684	87.625922881698	0.486584582046127	202.0	84.0	156.867936926179	61.5019613495102	0.522347254273294	21.96	8.30497597125329	ENSMUST00000022060	0.5,0.06481481481481481,0.046296296296296294,0.09259259259259259,0.07407407407407407,0.06481481481481481,0.07407407407407407,0.05555555555555555,0.018518518518518517,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396	ENSMUST00000022082	Glrx	ENSMUSG00000021591	33.0	1330.32936301887	18.463619524571	0.646975467177007	243.0	22.0	133.101923134237	56.8973207785359	0.561633962992957	24.46	1.6511061736413599	ENSMUST00000022082	0.36363636363636365,0.0,0.12121212121212122,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397	ENSMUST00000022089	Med10	ENSMUSG00000021598	79.0	926.045473836305	182.211578072286	0.40191893049003	246.0	60.0	147.756226778579	63.4206624245957	0.495383932442336	8.46	3.66179432333257	ENSMUST00000022089	0.5949367088607594,0.08860759493670886,0.0759493670886076,0.06329113924050633,0.06329113924050633,0.012658227848101266,0.0759493670886076,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.9873417721518988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398	ENSMUST00000022098	Mrpl36	ENSMUSG00000021607	100.0	945.785368470363	29.1291840852393	0.637059000773721	179.0	68.0	135.912629304201	65.74110365094	0.541415235380884	6.3	1.4849124350951799	ENSMUST00000022098	0.59,0.07,0.04,0.08,0.04,0.07,0.08,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.01,0.0,0.01,0.25,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399	ENSMUST00000022135	Ak6	ENSMUSG00000078941	42.0	953.810886398586	102.232252019463	0.478554083330238	321.0	33.0	135.861390504422	51.7480317967022	0.575231261837369	18.07	4.5215115916236801	ENSMUST00000022135	0.0,0.0,0.07142857142857142,0.5,0.11904761904761904,0.11904761904761904,0.07142857142857142,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400	ENSMUST00000022147	Smn1	ENSMUSG00000021645	61.0	1257.26407660271	33.4304578668123	0.607566187553286	254.0	50.0	147.477783869913	81.4909627061069	0.547827633236368	10.67	3.25135412506385	ENSMUST00000022147	0.4262295081967213,0.04918032786885246,0.06557377049180328,0.03278688524590164,0.06557377049180328,0.08196721311475409,0.09836065573770492,0.11475409836065574,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401	ENSMUST00000022176	Hmgcr	ENSMUSG00000021670	147.0	1499.8016299421	966.189794890808	0.580747995162599	230.0	117.0	179.201589711471	63.5750536828057	0.486027781443242	4.63	0.28593127702174498	ENSMUST00000022176	0.027210884353741496,0.0,0.006802721088435374,0.04081632653061224,0.027210884353741496,0.06802721088435375,0.1360544217687075,0.24489795918367346,0.3197278911564626,0.1292517006802721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.013605442176870748,0.013605442176870748,0.0,0.9659863945578231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
