sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_PION_1	ENSMUST00000034279	65	1605.87642732048	805.709429626299	0.548274841701563	156	1	0.000837130278619268	0.000837130278619268
mmu_dRNA_3T3_PION_1	ENSMUST00000034280	175	1762.56756768252	809.020835464767	0.549351758890171	192	1	0.000776168858593927	0.000776168858593927
mmu_dRNA_3T3_PION_1	ENSMUST00000034281	18	1451.2965712003	823.53141005026	0.570950290114438	163	0	0.00103293937887372	0.00103293937887372
mmu_dRNA_3T3_PION_1	ENSMUST00000034285	589	1198.74209407127	434.265601302691	0.535721227110427	118	1	0.00106767226164678	0.00106767226164678
mmu_dRNA_3T3_PION_1	ENSMUST00000034287	14	2226.38733560253	38.0415582251304	0.662036672229424	441	1	0.00109718539870752	0.00109718539870752
mmu_dRNA_3T3_PION_1	ENSMUST00000034296	317	1301.98487701675	661.281875878658	0.530915560331287	174	1	0.00100339319212765	0.00100339319212765
mmu_dRNA_3T3_PION_1	ENSMUST00000034300	624	930.629417577583	315.258086606717	0.494258569263679	156	1	0.00126162907488407	0.00126162907488407
mmu_dRNA_3T3_PION_1	ENSMUST00000034301	16	1391.83966649734	12.3435824750234	0.693334488966356	205	1	0.00190495979974654	0.00190495979974654
mmu_dRNA_3T3_PION_1	ENSMUST00000034303	74	1141.22367521626	45.0603553757077	0.650132578837744	275	1	0.00214520290388438	0.00214520290388438
mmu_dRNA_3T3_PION_1	ENSMUST00000034311	485	789.426383196216	144.554580458009	0.453592244713686	173	1	0.00134668972795614	0.00134668972795614
mmu_dRNA_3T3_PION_1	ENSMUST00000034313	114	1111.28894418029	166.898421530705	0.471619122692906	161	1	0.000939266077831615	0.000939266077831615
mmu_dRNA_3T3_PION_1	ENSMUST00000034325	62	1493.71902031182	778.747215582429	0.567755941867898	230	1	0.00103939861544046	0.00103939861544046
mmu_dRNA_3T3_PION_1	ENSMUST00000034326	256	1684.34377073761	889.183259374215	0.553271927576077	173	1	0.000819468247592141	0.000819468247592141
mmu_dRNA_3T3_PION_1	ENSMUST00000034328	47	1923.50981409161	597.655517063896	0.561105847750154	346	1	0.000810425188455298	0.000810425188455298
mmu_dRNA_3T3_PION_1	ENSMUST00000034342	43	678.922567209028	44.8344630952748	0.412103886852309	144	1	0.00131043414787396	0.00131043414787396
mmu_dRNA_3T3_PION_1	ENSMUST00000034343	816	1568.36198856506	121.348946880153	0.667815878753134	161	1	0.0014284730631232	0.0014284730631232
mmu_dRNA_3T3_PION_1	ENSMUST00000034349	127	1822.71527388102	61.8818636741805	0.692663660601019	170	1	0.00136367365001613	0.00136367365001613
mmu_dRNA_3T3_PION_1	ENSMUST00000034351	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034359	159	1412.42325035024	202.084981027872	0.624223246846488	189	0	0.00135779216700234	0.00135779216700234
mmu_dRNA_3T3_PION_1	ENSMUST00000034361	93	1800.87497025115	813.176319716611	0.546023092239342	232	1	0.000766635477952676	0.000766635477952676
mmu_dRNA_3T3_PION_1	ENSMUST00000034365	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034369	107	882.695467758322	273.256370241834	0.496827541315739	212	1	0.00147218852823005	0.00147218852823005
mmu_dRNA_3T3_PION_1	ENSMUST00000034370	65	1960.61834273871	1121.51187498758	0.563874100239962	145	1	0.000712107741326648	0.000712107741326648
mmu_dRNA_3T3_PION_1	ENSMUST00000034375	35	1923.79287005042	20.8145524699102	0.74926070904473	246	1	0.00178103404430541	0.00178103404430541
mmu_dRNA_3T3_PION_1	ENSMUST00000034377	73	1706.12377631803	739.840883783008	0.563162638838806	291	1	0.000911002633532148	0.000911002633532148
mmu_dRNA_3T3_PION_1	ENSMUST00000034378	130	1627.77517966431	886.220729206273	0.556368332012692	202	1	0.00087960727413269	0.00087960727413269
mmu_dRNA_3T3_PION_1	ENSMUST00000034382	17	1996.77453683213	609.119866796597	0.556863197323057	313	1	0.000746322885618638	0.000746322885618638
mmu_dRNA_3T3_PION_1	ENSMUST00000034388	271	1457.00020427325	540.104779215267	0.534344456416464	177	1	0.000896492151132785	0.000896492151132785
mmu_dRNA_3T3_PION_1	ENSMUST00000034391	12	1254.01080606297	1111.58996997087	0.703059429578333	186	1	0.00221690382194456	0.00221690382194456
mmu_dRNA_3T3_PION_1	ENSMUST00000034392	535	1021.5740120917	353.939425434685	0.564953890017553	154	0	0.00149682552078836	0.00149682552078836
mmu_dRNA_3T3_PION_1	ENSMUST00000034396	134	1125.04584307417	570.266439848634	0.553573336220884	215	1	0.00136257923850737	0.00136257923850737
mmu_dRNA_3T3_PION_1	ENSMUST00000034398	64	1558.50623144746	725.434515542287	0.556057943003574	224	1	0.000938584013404069	0.000938584013404069
mmu_dRNA_3T3_PION_1	ENSMUST00000034400	805	1399.78590317514	719.923150068333	0.536703655200899	156	1	0.000931386736263798	0.000931386736263798
mmu_dRNA_3T3_PION_1	ENSMUST00000034405	47	1753.54555873152	877.169973381087	0.553203606995272	170	1	0.00078188842183461	0.00078188842183461
mmu_dRNA_3T3_PION_1	ENSMUST00000034411	123	1574.50777280475	709.688210226218	0.543080339528681	118	1	0.00081603996549367	0.00081603996549367
mmu_dRNA_3T3_PION_1	ENSMUST00000034413	13	1928.70189230628	190.542605367437	0.694123370107651	408	1	0.00149226613648418	0.00149226613648418
mmu_dRNA_3T3_PION_1	ENSMUST00000034414	24	1250.49377414865	444.630663713141	0.522100463538604	303	1	0.00115303132074328	0.00115303132074328
mmu_dRNA_3T3_PION_1	ENSMUST00000034415	26	947.823034123114	421.836272387548	0.577262129909843	238	1	0.00192376413642333	0.00192376413642333
mmu_dRNA_3T3_PION_1	ENSMUST00000034426	454	2042.38082598356	55.5544033669498	0.751493388431945	196	1	0.00163781911265575	0.00163781911265575
mmu_dRNA_3T3_PION_1	ENSMUST00000034427	25	1489.5600059029	791.154146074595	0.569864404280197	244	1	0.0010636567279053	0.0010636567279053
mmu_dRNA_3T3_PION_1	ENSMUST00000034428	753	995.332252516851	160.845866017657	0.514107220471939	154	0	0.00125760924148213	0.00125760924148213
mmu_dRNA_3T3_PION_1	ENSMUST00000034429	88	1572.48049087762	928.367261717205	0.588644813864691	188	1	0.00103359286989375	0.00103359286989375
mmu_dRNA_3T3_PION_1	ENSMUST00000034431	19	1280.08627546079	223.357930295726	0.512340057905372	296	1	0.0010675987467483	0.0010675987467483
mmu_dRNA_3T3_PION_1	ENSMUST00000034432	533	1054.73042193606	234.458320050935	0.544474195372149	153	0	0.00132552400157192	0.00132552400157192
mmu_dRNA_3T3_PION_1	ENSMUST00000034437	12	3399.39496257096	152.492724292772	0.699266770471692	278	1	0.00074492533946037	0.00074492533946037
mmu_dRNA_3T3_PION_1	ENSMUST00000034441	1495	1411.59468499736	793.23800028625	0.555468518355267	119	1	0.000966706327164404	0.000966706327164404
mmu_dRNA_3T3_PION_1	ENSMUST00000034452	74	1482.33035948029	583.638255906545	0.539007213030707	226	1	0.000930671880203289	0.000930671880203289
mmu_dRNA_3T3_PION_1	ENSMUST00000034453	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034457	88	1672.14485750539	1335.5135677341	0.630207345392267	152	1	0.00112108929558128	0.00112108929558128
mmu_dRNA_3T3_PION_1	ENSMUST00000034458	307	1860.71553906253	1114.26390155191	0.570302938284811	159	1	0.000779931139966134	0.000779931139966134
mmu_dRNA_3T3_PION_1	ENSMUST00000034460	133	1754.60767773467	807.504542496945	0.549411870713506	273	1	0.000822972025103157	0.000822972025103157
mmu_dRNA_3T3_PION_1	ENSMUST00000034463	29	1385.66536911496	864.598830413399	0.602616226251007	187	1	0.00126512294818999	0.00126512294818999
mmu_dRNA_3T3_PION_1	ENSMUST00000034464	890	1645.1066743314	856.221305226075	0.536927237232702	109	1	0.000754822473514369	0.000754822473514369
mmu_dRNA_3T3_PION_1	ENSMUST00000034465	181	1141.53076070415	336.362809783963	0.496722179336346	225	1	0.00107685868573278	0.00107685868573278
mmu_dRNA_3T3_PION_1	ENSMUST00000034466	253	1543.21068193048	840.656446580834	0.547060604723327	121	1	0.000849241891744979	0.000849241891744979
mmu_dRNA_3T3_PION_1	ENSMUST00000034467	68	1282.6231829365	621.953773752313	0.562425152653015	275	1	0.0012755991874416	0.0012755991874416
mmu_dRNA_3T3_PION_1	ENSMUST00000034469	326	1517.9336127044	784.970220287263	0.538474825850383	177	1	0.000870087105220808	0.000870087105220808
mmu_dRNA_3T3_PION_1	ENSMUST00000034470	226	1528.87477173283	814.826277227232	0.544627065536043	154	1	0.000869899062420811	0.000869899062420811
mmu_dRNA_3T3_PION_1	ENSMUST00000034472	43	1420.47273099579	548.546616160476	0.549600914566457	216	1	0.0010131015379736	0.0010131015379736
mmu_dRNA_3T3_PION_1	ENSMUST00000034499	31	604.336100003878	327.218778688255	0.621538275377762	187	1	0.00393513794528072	0.00393513794528072
mmu_dRNA_3T3_PION_1	ENSMUST00000034508	29	1689.64728996819	884.879949209449	0.550190968454626	256	1	0.000853184521224992	0.000853184521224992
mmu_dRNA_3T3_PION_1	ENSMUST00000034510	142	1788.82934357955	1085.70574889659	0.576883939194742	207	1	0.000861924666931062	0.000861924666931062
mmu_dRNA_3T3_PION_1	ENSMUST00000034512	1250	1799.34534531257	103.684589015957	0.712207339159814	145	1	0.00149589309083062	0.00149589309083062
mmu_dRNA_3T3_PION_1	ENSMUST00000034522	415	1413.97517871469	775.6976932383	0.547327394848134	154	1	0.000959623740661033	0.000959623740661033
mmu_dRNA_3T3_PION_1	ENSMUST00000034524	724	1084.23414551101	58.4854276900005	0.61351911411044	167	1	0.0017306923102057	0.0017306923102057
mmu_dRNA_3T3_PION_1	ENSMUST00000034529	32	1872.02297638688	1006.54091176699	0.580314523520817	348	1	0.000907293887146536	0.000907293887146536
mmu_dRNA_3T3_PION_1	ENSMUST00000034534	319	1543.17148397932	961.313697814462	0.572018829937137	160	1	0.000966294787458592	0.000966294787458592
mmu_dRNA_3T3_PION_1	ENSMUST00000034537	233	1412.99266490955	604.839885949372	0.551299899136875	196	0	0.00100958708252032	0.00100958708252032
mmu_dRNA_3T3_PION_1	ENSMUST00000034539	216	1288.72012725236	36.9003967063526	0.696782580620126	184	1	0.0020801318847493	0.0020801318847493
mmu_dRNA_3T3_PION_1	ENSMUST00000034541	459	1704.14732935999	839.040415427326	0.546226560938753	153	1	0.000776033900357832	0.000776033900357832
mmu_dRNA_3T3_PION_1	ENSMUST00000034543	42	1890.88328125875	34.7987128140951	0.705059975944124	162	1	0.00138269590270224	0.00138269590270224
mmu_dRNA_3T3_PION_1	ENSMUST00000034547	438	1311.84313423166	452.050128090459	0.507398314497767	200	1	0.00092642359628037	0.00092642359628037
mmu_dRNA_3T3_PION_1	ENSMUST00000034552	263	917.107002172995	103.255910663088	0.486682216543234	180	1	0.00128625960324687	0.00128625960324687
mmu_dRNA_3T3_PION_1	ENSMUST00000034560	17	2949.51738766301	466.067254876212	0.624490873236448	209	1	0.000606838375079947	0.000606838375079947
mmu_dRNA_3T3_PION_1	ENSMUST00000034561	117	1650.64065895906	757.77591087304	0.548922344976138	221	1	0.000851202136299288	0.000851202136299288
mmu_dRNA_3T3_PION_1	ENSMUST00000034562	18	1062.78581261929	40.7548576824173	0.155295469328323	253	1	0.000227030287075136	0.000227030287075136
mmu_dRNA_3T3_PION_1	ENSMUST00000034566	63	1519.21667971788	951.992769620396	0.571105328815758	167	1	0.000984734771589789	0.000984734771589789
mmu_dRNA_3T3_PION_1	ENSMUST00000034567	364	1526.40681380098	727.744458773405	0.548855563163872	147	1	0.000881962454161399	0.000881962454161399
mmu_dRNA_3T3_PION_1	ENSMUST00000034570	65	1106.09032435775	99.4408659712035	0.626103790655402	175	1	0.00179847107488604	0.00179847107488604
mmu_dRNA_3T3_PION_1	ENSMUST00000034590	291	1038.18451763868	242.733221765721	0.46487564020683	141	1	0.000968278519923589	0.000968278519923589
mmu_dRNA_3T3_PION_1	ENSMUST00000034591	69	2021.51000869289	1178.27735567347	0.584675047977519	254	1	0.000796461256661154	0.000796461256661154
mmu_dRNA_3T3_PION_1	ENSMUST00000034607	663	1658.23017237807	925.746563705951	0.566691839057622	166	1	0.000876424022139161	0.000876424022139161
mmu_dRNA_3T3_PION_1	ENSMUST00000034611	52	1509.64251469664	702.795337398928	0.525336229900834	174	1	0.000828630727865854	0.000828630727865854
mmu_dRNA_3T3_PION_1	ENSMUST00000034615	23	1831.7431149144	69.4008127532882	0.761093183370834	223	1	0.00198026170750089	0.00198026170750089
mmu_dRNA_3T3_PION_1	ENSMUST00000034623	304	969.257470410432	123.021742510049	0.47800718821233	179	1	0.00115878081159801	0.00115878081159801
mmu_dRNA_3T3_PION_1	ENSMUST00000034625	41	1642.38518207574	651.453543163883	0.55259965759585	150	1	0.000827624562048959	0.000827624562048959
mmu_dRNA_3T3_PION_1	ENSMUST00000034630	134	1237.22712307081	418.435062421188	0.526095850240105	231	1	0.00110326119975914	0.00110326119975914
mmu_dRNA_3T3_PION_1	ENSMUST00000034632	31	1079.77875594862	51.6341778132335	0.602229336781608	211	1	0.00174268930391688	0.00174268930391688
mmu_dRNA_3T3_PION_1	ENSMUST00000034644	147	1719.65566675622	910.301644879478	0.55675261924762	163	1	0.000806907094596305	0.000806907094596305
mmu_dRNA_3T3_PION_1	ENSMUST00000034647	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034650	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034654	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034689	464	997.025154397675	96.0854609677483	0.494654348731932	180	1	0.00119805807605439	0.00119805807605439
mmu_dRNA_3T3_PION_1	ENSMUST00000034697	20	1644.943930645	622.369368835091	0.532686356917715	327	1	0.000864900561582512	0.000864900561582512
mmu_dRNA_3T3_PION_1	ENSMUST00000034698	355	1381.44109038865	45.7929194001041	0.646213903150217	119	1	0.00144685301604868	0.00144685301604868
mmu_dRNA_3T3_PION_1	ENSMUST00000034700	28	945.262932300791	481.193730869352	0.584421374735939	221	1	0.00194167541086326	0.00194167541086326
mmu_dRNA_3T3_PION_1	ENSMUST00000034702	126	1264.74445359113	55.8147735621582	0.626548625398787	141	0	0.00149297713988301	0.00149297713988301
mmu_dRNA_3T3_PION_1	ENSMUST00000034703	102	1858.96047008255	881.361922374201	0.545948906323187	199	1	0.000724351774275011	0.000724351774275011
mmu_dRNA_3T3_PION_1	ENSMUST00000034707	178	1216.49972273798	892.301052908256	0.622421462052655	168	1	0.00157220415235669	0.00157220415235669
mmu_dRNA_3T3_PION_1	ENSMUST00000034713	484	1868.5304097382	1094.30196909511	0.564564004561963	156	1	0.000757095327026815	0.000757095327026815
mmu_dRNA_3T3_PION_1	ENSMUST00000034717	256	1053.17540107734	755.517449417373	0.626410263604	164	1	0.00188571688167642	0.00188571688167642
mmu_dRNA_3T3_PION_1	ENSMUST00000034720	979	1388.1586592271	631.875809735372	0.547841681122787	147	1	0.000976196495674509	0.000976196495674509
mmu_dRNA_3T3_PION_1	ENSMUST00000034728	28	1384.88120152676	1016.19927205427	0.633429836683022	170	1	0.00142235364871702	0.00142235364871702
mmu_dRNA_3T3_PION_1	ENSMUST00000034731	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034734	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034738	407	1250.9107772591	348.19609570726	0.543861100559157	137	0	0.00107038614993563	0.00107038614993563
mmu_dRNA_3T3_PION_1	ENSMUST00000034739	25	1418.66568919326	956.787461113656	0.600389385847339	292	1	0.00133352426309667	0.00133352426309667
mmu_dRNA_3T3_PION_1	ENSMUST00000034740	1650	1803.45908615085	1137.80780561472	0.574530922887344	148	1	0.00081569341350315	0.00081569341350315
mmu_dRNA_3T3_PION_1	ENSMUST00000034742	114	1427.95680825466	321.965744491612	0.560232943910009	191	0	0.00102989136261401	0.00102989136261401
mmu_dRNA_3T3_PION_1	ENSMUST00000034745	220	1429.99684953717	720.6766652953	0.546823199746225	223	1	0.000999707906000506	0.000999707906000506
mmu_dRNA_3T3_PION_1	ENSMUST00000034746	14	1309.85568443169	903.945361459362	0.637449758742931	176	1	0.00155067212821758	0.00155067212821758
mmu_dRNA_3T3_PION_1	ENSMUST00000034754	463	1440.25878723808	637.261348332706	0.521563828906989	146	1	0.000842291342023269	0.000842291342023269
mmu_dRNA_3T3_PION_1	ENSMUST00000034755	58	1568.50909303281	1039.44653920212	0.599249237991355	194	1	0.00108789133186376	0.00108789133186376
mmu_dRNA_3T3_PION_1	ENSMUST00000034756	5680	1441.23678950612	57.9178252515031	0.717955842688099	124	1	0.001932487862271	0.001932487862271
mmu_dRNA_3T3_PION_1	ENSMUST00000034761	44	1732.99083509678	1002.82060742784	0.568461313750691	188	1	0.000852619521100585	0.000852619521100585
mmu_dRNA_3T3_PION_1	ENSMUST00000034763	51	913.558766649073	264.915848336614	0.494436375161265	183	1	0.00133868820898395	0.00133868820898395
mmu_dRNA_3T3_PION_1	ENSMUST00000034766	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034774	23	1746.99712866751	1063.87870945975	0.607533295407256	278	1	0.00105377118427575	0.00105377118427575
mmu_dRNA_3T3_PION_1	ENSMUST00000034775	273	1447.30048735156	900.462951714335	0.574513431537591	160	1	0.00104890075442567	0.00104890075442567
mmu_dRNA_3T3_PION_1	ENSMUST00000034776	218	1430.29064820586	564.001084319384	0.518094560316851	110	1	0.00081428729132997	0.00081428729132997
mmu_dRNA_3T3_PION_1	ENSMUST00000034777	11	926.665181687132	19.2562152291464	0.582979290631253	361	1	0.00247136025092043	0.00247136025092043
mmu_dRNA_3T3_PION_1	ENSMUST00000034785	47	1615.6818179189	1007.20083059908	0.591659640112092	176	1	0.0010064289433675	0.0010064289433675
mmu_dRNA_3T3_PION_1	ENSMUST00000034787	136	1522.37948986002	1067.84819910931	0.579667453781562	200	1	0.00104286908587562	0.00104286908587562
mmu_dRNA_3T3_PION_1	ENSMUST00000034791	15	1278.34075239443	797.618307996705	0.604056421395985	334	1	0.00161553164604221	0.00161553164604221
mmu_dRNA_3T3_PION_1	ENSMUST00000034796	26	1147.96806105816	628.033247525938	0.614708114753128	282	1	0.0018423715112187	0.0018423715112187
mmu_dRNA_3T3_PION_1	ENSMUST00000034801	21	1579.08930017547	92.1942874452189	0.585467839867853	258	1	0.00106908599255492	0.00106908599255492
mmu_dRNA_3T3_PION_1	ENSMUST00000034802	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034803	113	1418.25631387388	855.191407369395	0.594048619227173	218	1	0.0012191972337518	0.0012191972337518
mmu_dRNA_3T3_PION_1	ENSMUST00000034808	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034815	231	1351.6145473098	721.905773208	0.555039267012724	151	1	0.00103895902705748	0.00103895902705748
mmu_dRNA_3T3_PION_1	ENSMUST00000034820	37	1251.22073409908	918.196445876473	0.622201850877283	241	1	0.001630253701239	0.001630253701239
mmu_dRNA_3T3_PION_1	ENSMUST00000034822	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034827	405	979.780218775031	34.140965253797	0.511999289599796	158	1	0.00127671282519699	0.00127671282519699
mmu_dRNA_3T3_PION_1	ENSMUST00000034830	1948	815.172501082725	42.0828731863636	0.450650785582056	170	1	0.00127149827790681	0.00127149827790681
mmu_dRNA_3T3_PION_1	ENSMUST00000034832	252	1699.56847419571	947.31585950711	0.561052938201818	157	1	0.00082860441582808	0.00082860441582808
mmu_dRNA_3T3_PION_1	ENSMUST00000034834	9803	1492.91049068787	601.771626180861	0.516500442968044	99	0	0.000766372180130823	0.000766372180130823
mmu_dRNA_3T3_PION_1	ENSMUST00000034836	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034843	154	1717.92204427878	1121.12771938143	0.579863644647517	159	1	0.000885342309042972	0.000885342309042972
mmu_dRNA_3T3_PION_1	ENSMUST00000034846	169	1623.73710069086	1038.03676980428	0.592770354896164	194	1	0.00101810109179785	0.00101810109179785
mmu_dRNA_3T3_PION_1	ENSMUST00000034848	1034	1202.84562186397	49.6827141830041	0.672157348948345	155	1	0.00195662768951083	0.00195662768951083
mmu_dRNA_3T3_PION_1	ENSMUST00000034856	111	1411.69523392139	432.785721964146	0.535754650002511	208	1	0.000958742204577843	0.000958742204577843
mmu_dRNA_3T3_PION_1	ENSMUST00000034859	124	2105.94651347654	105.624435518508	0.774172076272926	138	0	0.00174199366129835	0.00174199366129835
mmu_dRNA_3T3_PION_1	ENSMUST00000034863	247	1597.41210368233	787.586110875317	0.554331023690693	164	1	0.000867732201579915	0.000867732201579915
mmu_dRNA_3T3_PION_1	ENSMUST00000034866	466	1321.08133205566	201.770409298962	0.615230235784873	189	0	0.00141240453963156	0.00141240453963156
mmu_dRNA_3T3_PION_1	ENSMUST00000034868	178	1230.3015026694	490.341932683534	0.545932406583708	229	1	0.00120075249932509	0.00120075249932509
mmu_dRNA_3T3_PION_1	ENSMUST00000034869	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000034876	666	1725.25749242615	61.3750038163274	0.780354036927499	158	1	0.00226687775657488	0.00226687775657488
mmu_dRNA_3T3_PION_1	ENSMUST00000034878	204	1649.15331303659	914.278524254674	0.550264469890392	160	1	0.000821627299000743	0.000821627299000743
mmu_dRNA_3T3_PION_1	ENSMUST00000034879	83	1744.85111398161	1003.39178076979	0.58038175359227	214	1	0.000903496410058284	0.000903496410058284
mmu_dRNA_3T3_PION_1	ENSMUST00000034881	1865	536.551337270554	36.3826770473218	0.326806723581784	99	1	0.00110948694830005	0.00110948694830005
mmu_dRNA_3T3_PION_1	ENSMUST00000034883	33	1274.97434230251	617.985373295289	0.565865617372394	217	1	0.00123200930679883	0.00123200930679883
mmu_dRNA_3T3_PION_1	ENSMUST00000034896	48	1514.94703233557	700.95125319225	0.565712630256479	249	1	0.0010289710140199	0.0010289710140199
